Magna Braban: Henreki no Yuusha,Lenar,ASK,"November 18, 1994",Unreleased,Unreleased,
Mahjong Club,Natsu System,Hect,"December 22, 1994",Unreleased,Unreleased,
Mahjong Gokuu Tenjiku,Chat Noir,Chat Noir,"August 19, 1994",Unreleased,Unreleased,
Mahjong Hanjouki,,Nichibutsu,"July 28, 1995",Unreleased,Unreleased,
Mahjong Sengoku Monogatari,Khaos,Yojigen,"September 23, 1994",Unreleased,Unreleased,
Mahjong Taikai II,,Koei,"September 30, 1994",Unreleased,Unreleased,
The Mahjong Touhaiden,Khaos,Video System,"April 16, 1993",Unreleased,Unreleased,
Mahou Poi Poi Poitto!,Metro,Takara,"August 5, 1994",Unreleased,Unreleased,
Mahoujin Guru Guru [ja],Tam Tam,Enix,"April 21, 1995",Unreleased,Unreleased,
Mahoujin Guru Guru 2,Tam Tam,Enix,"April 12, 1996",Unreleased,Unreleased,
Majin Tensei,Atlus,Atlus,"January 28, 1994",Unreleased,Unreleased,
Majin Tensei II: Spiral Nemesis,Atlus,Atlus,"February 19, 1995",Unreleased,Unreleased,
Majuu Ou,,KSS,"August 25, 1995",Unreleased,Unreleased,
Maka Maka,Office Koukan,Sigma Enterprises,"April 24, 1992",Unreleased,Unreleased,
Makeruna! Makendou 2: Kimero Youkai Souri,Success,Datam Polystar,"March 17, 1995",Unreleased,Unreleased,
Manchester United Championship Soccer•Lothar Matthäus Super SoccerGER,Krisalis Software,Ocean Software,Unreleased,Unreleased,1995,
Marchen Adventure Cotton 100%,Success,Datam Polystar,"April 22, 1994",Unreleased,Unreleased,
Mario & Wario,Game Freak,Nintendo,"August 27, 1993",Cancelled,Unreleased,
Mario is Missing!,The Software Toolworks,The Software Toolworks,Unreleased,June 1993,September 1993,
Mario no Super Picross,,Nintendo,"September 14, 1995",Unreleased,Unreleased,
Mario Paint,Nintendo,Nintendo,"July 14, 1992","August 1, 1992","December 10, 1992",
Mario's Early Years! Fun with Letters,The Software Toolworks,The Software Toolworks,Unreleased,September 1994,Unreleased,
Mario's Early Years! Fun with Numbers,The Software Toolworks,The Software Toolworks,Unreleased,October 1994,Unreleased,
Mario's Early Years! Preschool Fun,The Software Toolworks,Mindscape,Unreleased,November 1994,Unreleased,
Mario's Time Machine,The Software Toolworks,The Software Toolworks,Unreleased,December 1993,1993,
Mark Davis' The Fishing Master•Oomono Black Bass Fishing: Jinzouko HenJP,Natsume,Natsume,"June 30, 1995",April 1996,Unreleased,
Marko's Magic Football,Domark,Acclaim Entertainment,Unreleased,Unreleased,1995,
Marmalade Boy,Kuusou Kagaku,Bandai,"April 21, 1995",Unreleased,Unreleased,
Marvel Super Heroes: War of the Gems,Capcom,Capcom,"October 18, 1996",November 1996,1996,
Marvelous: Mouhitotsu no Takarajima,Nintendo R&D2,Nintendo,"October 26, 1996",Unreleased,Unreleased,
Mary Shelley's Frankenstein,Bits Studios,Sony Imagesoft,Unreleased,November 1994,Unreleased,
The Mask,Black Pearl Software,Black Pearl Software,"December 27, 1996",October 1995,"October 26, 1995",
Maten Densetsu: Senritsu no Ooparts,Thinking Rabbit,Takara,"October 27, 1995",Unreleased,Unreleased,
Math Blaster: Episode 1,Western Technologies,Davidson & Associates,Unreleased,October 1994,Unreleased,
Matsukata Hiroki no Super Trawling,Atelier Double,Tonkin House,"August 25, 1995",Unreleased,Unreleased,
Matsumura Kunihiro Den: Saikyou no Rekishi o Nurikaero!,Office Koukan,Shouei,"August 26, 1994",Unreleased,Unreleased,
Maui Mallard in Cold Shadow•Donald in Maui MallardEU,Eurocom Entertainment Software,Nintendo,"December 20, 1996",January 1997,"November 28, 1996",
Mazinger Z,Winkysoft,Bandai,"June 25, 1993",Unreleased,Unreleased,
Mecarobot Golf•Serizawa Nobuo no Birdie TryJP,Toho,Toho,"December 4, 1992",September 1993,Unreleased,
MechWarrior•BattleTechJP,Beam Software,Activision,"February 26, 1993",May 1993,1993,
MechWarrior 3050•BattleTech 3050JP,Tiburon Entertainment,Activision,"February 23, 1996",October 1995,1995,
Mega Lo Mania•Mega-Lo-Mania: Jikū DaisenryakuJP,Sensible Software,Virgin Interactive,"July 23, 1993",Unreleased,"December 31, 1994",
Mega Man 7•Rockman 7: Shukumei no Taiketsu!JP,Capcom,Capcom (JP/NA)Laguna GmbH (EU),"March 24, 1995","September 30, 1995","November 20, 1995",
Mega Man Soccer•Rockman's SoccerJP,Sun L,Capcom,"February 17, 1994","April 2, 1994",Unreleased,
Mega Man X †•Rockman XJP,Capcom,Capcom (JP/NA)Nintendo (EU),"December 17, 1993","January 19, 1994","May 1, 1994",
Mega Man X2•Rockman X2JP,Capcom,Capcom (JP/NA)Laguna GmbH (EU),"December 16, 1994","January 6, 1995","October 18, 1995",
Mega Man X3 †•Rockman X3JP,Minakuchi Engineering,Capcom (JP/NA)Laguna GmbH (EU),"December 1, 1995","January 4, 1996","May 15, 1996",
Melfand Stories,Sting Entertainment,ASCII,"March 25, 1994",Unreleased,Unreleased,
Metal Combat: Falcon's Revenge,Intelligent Systems,Nintendo,Unreleased,December 1993,1994,
Metal Marines•MilitiaJP,Namco,Namco (JP/NA)Mindscape (EU),"November 18, 1994",December 1993,1994,
Metal Max 2,Crea-Tech / Data East,Data East,"March 5, 1993",Unreleased,Unreleased,
Metal Max Returns,Crea-Tech / Data East,Data East,"September 29, 1995",Unreleased,Unreleased,
Metal Morph,Origin Systems,FCI,Unreleased,December 1994,Unreleased,
Metal Slader Glory: Director's Cut,HAL Laboratory,Nintendo,"November 29, 2000",Unreleased,Unreleased,
Metal Warriors,LucasArts,Konami,Unreleased,April 1995,Unreleased,
Michael Andretti's Indy Car Challenge,Genki,Bullet-Proof Software,"January 20, 1994",September 1994,Unreleased,
Michael Jordan: Chaos in the Windy City,Electronic Arts,Electronic Arts,Unreleased,"November 21, 1994","March 11, 1995",
Mickey Mania•Mickey Mania: The Timeless Adventures of Mickey MouseJP,Traveller's Tales,Sony Imagesoft,"March 31, 1995","October 1, 1994",December 1994,
Mickey no Tokyo Disneyland Daibōken,Graphic Research,Tomy,"December 16, 1994",Unreleased,Unreleased,
Mickey to Donald: Magical Adventure 3,Capcom,Capcom,"December 8, 1995",Unreleased,Unreleased,
Mickey's Ultimate Challenge,Designer Software,Hi Tech Expressions,Unreleased,February 1994,Unreleased,
Micro Machines,Codemasters,Ocean Software,Unreleased,December 1994,1994,
Micro Machines 2: Turbo Tournament,Codemasters,Ocean Software,Unreleased,Unreleased,"February 22, 1996",
Might and Magic II: Gates to Another World•Might and Magic: Book IIJP,New World Computing,Elite Systems,"January 22, 1993",Cancelled,1993,
Might and Magic III: Isles of Terra,Iguana Entertainment,FCI,Unreleased,January 1995,Unreleased,
Mighty Morphin Power Rangers,Natsume,Bandai,"November 25, 1995","November 23, 1994",November 1994,
Mighty Morphin Power Rangers: The Movie,Natsume,Bandai,Unreleased,July 1995,1995,
Mighty Morphin Power Rangers: The Fighting Edition,Natsume,Bandai,Unreleased,September 1995,1995,
Milandra,Tomcat System,ASCII Entertainment,"January 31, 1997",Unreleased,Unreleased,
Mini Yonku Let's & Go!!: Power WGP 2,Jupiter,Nintendo,"December 4, 1998",Unreleased,Unreleased,
Mini Yonku Shining Scorpion: Let's & Go!!,KID,ASCII,"December 20, 1996",Unreleased,Unreleased,
Miracle Casino Paradise,,Carrozzeria,"January 27, 1995",Unreleased,Unreleased,
Miracle Girls,Now Production,Takara,"October 22, 1993",Unreleased,Unreleased,
Miracle Piano,The Software Toolworks,The Software Toolworks,Unreleased,"December 31, 1991",Unreleased,
Miyaji Shachou no Pachinko Fan: Shouri Sengen 2,,Planning Office Wada,"April 21, 1995",Unreleased,Unreleased,
Mizuki Shigeru no Youkai Hyakkiyakou,,KSS,"December 20, 1995",Unreleased,Unreleased,
MLBPA Baseball•Fighting BaseballJP,Visual Concepts,EA Sports,"August 11, 1995",March 1994,Unreleased,
Mohawk & Headphone Jack,Black Pearl Software,Black Pearl Software (NA)THQ (EU),Unreleased,August 1996,"March 27, 1997",
Momotarou Dentetsu Happy,Make,Hudson Soft,"December 6, 1996",Unreleased,Unreleased,
Monopoly,Sculptured Software,Parker Brothers,Unreleased,"September 1, 1992",Unreleased,
Monopoly (Japanese game),Tomy,Tomy,"March 5, 1993",Unreleased,Unreleased,
Monopoly 2,Tonka,Tomy,"March 31, 1995",Unreleased,Unreleased,
Monstania,Bits Laboratory,Pack-In-Video,"September 27, 1996",Unreleased,Unreleased,
Monster Maker III: Hikari no Majutsushi,,SOFEL,"December 24, 1993",Unreleased,Unreleased,
Monster Maker Kids: Ousama ni Naritai,,SOFEL,"November 18, 1994",Unreleased,Unreleased,
Mortal Kombat,Sculptured Software,Acclaim Entertainment,"December 24, 1993","September 13, 1993","October 28, 1993",
Mortal Kombat II,Sculptured Software,Acclaim Entertainment,"November 11, 1994","September 9, 1994",1994,
Mortal Kombat 3,Sculptured Software,Williams Entertainment,Unreleased,"October 13, 1995","October 20, 1995",
Mōryō Senki MADARA 2,Konami,Konami,"July 16, 1993",Unreleased,Unreleased,
Motoko-chan no Wonder Kitchen,Ajinomoto,Ajinomoto,"September 1, 1993",Unreleased,Unreleased,
Motteke Oh! Dorobou,,Data East,"December 15, 1995",Unreleased,Unreleased,
Mountain Bike Rally,Radical Entertainemnt,Life Fitness Entertainment,Unreleased,February 1995,Unreleased
Mr. Do!,C-Lab,Black Pearl Software,"June 23, 1995","December 1, 1996","March 27, 1997",
Mr. Nutz,Ocean Software,Ocean Software,"October 7, 1994",August 1994,1993,
Ms. Pac-Man,Digital Eclipse Software,Williams Entertainment,Unreleased,"September 1, 1996",1996,
Mujintou Monogatari,Open Sesame,KSS,"January 26, 1996",Unreleased,Unreleased,
Multi Play Volleyball,Mebio Software,Pack-In-Video,"October 28, 1994",Unreleased,Unreleased,
Musya•Gousou Jinrai Densetsu MusyaJP,Jorudan,SETA,"April 21, 1992","December 31, 1992",Unreleased,
Mystery Circle,Sammy Studios,K Amusement Leasing,"December 4, 1992",Unreleased,Unreleased,
Mystic Ark,Produce,Enix,"July 14, 1995",Unreleased,Unreleased,
Nage Libre: Seijaku no Suishin,,Varie,"February 24, 1995",Unreleased,Unreleased,
Nakajima Satoru F-1 Hero '94,,Varie,"September 22, 1994",Unreleased,Unreleased,
Nakano Koichi Kanshuu: Keirin-Ou,C-Lab,Coconuts Japan,"November 18, 1994",Unreleased,Unreleased,
Naki no Ryū: Mahjong Hishō-den,,IGS,"December 25, 1992",Unreleased,Unreleased,
Namco Open,Tose,Namco,"January 29, 1993",Unreleased,Unreleased,
Nankoku Shōnen Papuwa-kun,Daft,Enix,"March 25, 1994",Unreleased,Unreleased,
Naruhodo! The World,,Tomy,"November 25, 1994",Unreleased,Unreleased,
Natsuki Crisis Battle,Tose,Angle,"April 21, 1995",Unreleased,Unreleased,
Natsume Championship Wrestling,Natsume,Natsume,Unreleased,June 1994,Unreleased,
NBA All-Star Challenge,Beam Software,LJN,"May 21, 1993","December 31, 1992",1993,
NBA Give 'n Go•NBA Jikkyou Basket: Winning DunkJP,Konami,Konami,"September 29, 1995",November 1995,1995,
NBA Hangtime,Funcom,Midway Games,Unreleased,November 1996,1996,
NBA Jam,Iguana Entertainment,Acclaim Entertainment,"April 29, 1994","March 4, 1994",1994,
NBA Jam Tournament Edition †,Iguana Entertainment,Acclaim Entertainment,"February 24, 1995","February 23, 1995","May 23, 1995",
NBA Live 95,Electronic Arts,EA Sports,"December 16, 1994",October 1994,1994,
NBA Live 96,Electronic Arts,EA Sports,Unreleased,October 1995,"November 23, 1995",
NBA Live 97,Electronic Arts,EA Sports,Unreleased,December 1996,1996,
NBA Live 98,EA Sports / Tiertex,THQ,Unreleased,November 1997,Unreleased,
NBA Showdown•NBA Pro Basketball '94: Bulls vs SunsJP,Electronic Arts,EA Sports,"December 3, 1993",October 1993,Unreleased,
NCAA Basketball•World League BasketballEU•Super Dunk ShotJP,Sculptured Software,HAL Laboratory / Nintendo,"June 19, 1992","October 1, 1992","July 22, 1993",
NCAA Final Four Basketball,Bitmasters,Mindscape,Unreleased,February 1995,Unreleased,
NCAA Football,The Software Toolworks,Mindscape,Unreleased,October 1994,Unreleased,
Nekketsu Tairiku Burning Heroes [ja],J-Force,Enix,"March 17, 1995",Unreleased,Unreleased,
Neugier: Umi to Kaze no Kodō•The Journey Home: Quest for the ThroneNA,Wolf Team,Telenet Japan,"March 26, 1993",Cancelled,Unreleased,
New Yatterman: Nandai Kandai Yajirobee,Tom Create,Yutaka,"March 22, 1996",Unreleased,Unreleased,
New Mobile Report Gundam Wing: Endless Duel,,Bandai,"March 29, 1996",Unreleased,Unreleased,
Newman/Haas IndyCar featuring Nigel Mansell•Nigel Mansell Indy CarJP,Gremlin Interactive,Acclaim Entertainment,"December 16, 1994",November 1994,"December 8, 1994",
NFL Football,Park Place Productions,Konami,"September 17, 1993",July 1993,1993,
NFL Quarterback Club,Iguana Entertainment,LJN,"February 24, 1995",December 1994,April 1995,
NFL Quarterback Club 96,Iguana Entertainment,Acclaim Entertainment,March 1996,November 1995,1995,
NHL '94•NHL Pro Hockey '94JP,Electronic Arts,EA Sports,"April 8, 1994",October 1993,"March 31, 1994",
NHL 95,Visual Concepts / High Score Productions,EA Sports,Unreleased,November 1994,"December 8, 1994",
NHL 96,High Score Productions / Tiburon Entertainment,EA Sports,Unreleased,September 1995,"October 26, 1995",
NHL 97,Black Pearl Software,EA Sports,Unreleased,"October 31, 1996","November 28, 1996",
NHL 98,THQ,EA Sports,Unreleased,"October 23, 1997",Unreleased,
NHL Stanley Cup•Super HockeyEU,Sculptured Software,Nintendo,Unreleased,November 1993,1993,
NHLPA Hockey '93,Electronic Arts,EA Sports,Unreleased,"December 31, 1992","April 5, 1993",
Nice de Shot,Magical Company,ASK,"April 29, 1994",Unreleased,Unreleased,
Nichibutsu Arcade Classics,Syscom,Nichibutsu,"May 26, 1995",Unreleased,Unreleased,
Nichibutsu Arcade Classics 2: Heiankyo Alien,Syscom,Nichibutsu,"December 15, 1995",Unreleased,Unreleased,
Nichibutsu Collection 1,,Nichibutsu,"November 29, 1996",Unreleased,Unreleased,
Nichibutsu Collection 2,,Nichibutsu,"December 27, 1996",Unreleased,Unreleased,
Nickelodeon Guts,Viacom New Media,Viacom New Media,Unreleased,November 1994,Unreleased,
Nigel Mansell's World Championship Racing•Nigel Mansell's World ChampionshipEU•Nigel Mansell's F-1 ChallengeJP,Gremlin Interactive,GameTek,"March 19, 1993",July 1993,"December 16, 1993",
Ninja Gaiden Trilogy•Ninja Ryuukenden TomoeJP,Tecmo,Tecmo,"August 11, 1995","August 10, 1995",Unreleased,
Ninja Warriors•Ninja Warriors: The New GenerationEU•The Ninja Warriors AgainJP,Natsume,Taito,"January 28, 1994","February 15, 1994",April 1995,
Nintama Rantarou,,Culture Brain,"July 28, 1995",Unreleased,Unreleased,
Nintama Rantarou: Ninjutsu Gakuen Puzzle Taikai no Dan,,Culture Brain,"June 28, 1996",Unreleased,Unreleased,
Nintama Rantarou 2,,Culture Brain,"March 29, 1996",Unreleased,Unreleased,
Nintama Rantarou 3,,Culture Brain,"February 28, 1997",Unreleased,Unreleased,
Nintama Rantarou Special,,Culture Brain,"August 9, 1996",Unreleased,Unreleased,
Nishijin Pachinko Monogatari,,KSS,"June 23, 1995",Unreleased,Unreleased,
Nishijin Pachinko Monogatari 2,Soft Machine,KSS,"June 28, 1996",Unreleased,Unreleased,
Nishijin Pachinko Monogatari 3,Soft Machine,KSS,"December 20, 1996",Unreleased,Unreleased,
No Escape,Bits Studios,Sony Imagesoft,Unreleased,November 1994,Unreleased,
Nobunaga Kouki,,Yanoman,"January 29, 1993",Unreleased,Unreleased,
Nobunaga no Yabou: Haouden,,Koei,"December 9, 1993",Unreleased,Unreleased,
Nobunaga no Yabou: Tenshouki,,Koei,"January 26, 1996",Unreleased,Unreleased,
Nobunaga's Ambition•Nobunaga no Yabou: ZenkokubanJP,Koei,Koei,"August 5, 1993",December 1993,Unreleased,
Nobunaga's Ambition: Lord of Darkness•Super Nobunaga no Yabou: Bushou Fuu'unrokuJP,Koei,Koei,"December 21, 1991",October 1994,Unreleased,
Nomark Baku Haitou: Shijou Saikyou no Jakushi Tatsu,,Angel,"September 29, 1995",Unreleased,Unreleased,
Nolan Ryan's Baseball•Super StadiumJP,Romstar,Romstar,"July 2, 1991","February 28, 1992",Unreleased,
Nontan to Issho: Kurukuru Puzzle,Game Freak,Victor Interactive Software,"November 25, 1994",Unreleased,Unreleased,
Nosferatu,SETA,SETA,"October 7, 1994",October 1995,Unreleased,
Numbers Paradise,ISCO,Acclaim Japan,"August 30, 1996",Unreleased,Unreleased,
Obitus,Psygnosis,Bullet-Proof Software,Unreleased,September 1994,Unreleased,
Ochan no Oekaki Logic,Game Studio,Sunsoft,"December 1, 1995",Unreleased,Unreleased,
Oda Nobunaga: Haou no Gundan,Tose,Angel,"February 26, 1993",Unreleased,Unreleased,
Oekaki Logic,,Sekaibunka Publishing,"June 1, 1999",Unreleased,Unreleased,
Oekaki Logic 2,,Sekaibunka Publishing,"November 1, 1999",Unreleased,Unreleased,
Ogre Battle: The March of the Black Queen•Densetsu no Ogre BattleJP,Quest,Enix,"March 12, 1993","May 15, 1995",Unreleased,
Olympic Summer Games,Black Pearl Software / Tiertex,U.S. Gold,Unreleased,June 1996,"June 27, 1996",
Okamoto Ayako to Match Play Golf,C.P. Brain,Tsukuda Original,"December 21, 1994",Unreleased,Unreleased,
Olivia's Mystery,,Altron,"February 4, 1994",Unreleased,Unreleased,
On the Ball•CameltryJP,Taito,Taito,"June 26, 1992","November 1, 1992",1992,
Ongaku Tsukuuru: Kanadeeru,Success,ASCII,"April 12, 1996",Unreleased,Unreleased,
Onita Atsushi FMW,Marionette,Pony Canyon,"August 6, 1993",Unreleased,Unreleased,
Onizuka Katsuya Super Virtual Boxing,Sting Entertainment,SOFEL,"November 26, 1993",Unreleased,Unreleased,
Operation Europe: Path to Victory 1939–1945•Europa SensenJP,Koei,Koei,"January 16, 1993",June 1994,Unreleased,
Operation Logic Bomb•Ikari no YousaiJP,Jaleco,Jaleco,"April 23, 1993",September 1993,1993,
Operation Thunderbolt,Aisystem Tokyo,Taito,Unreleased,October 1994,Unreleased,
Oraga Land Shusai: Best Farmer Shuukaku-Sai,Graphic Research,Vic Tokai,"March 17, 1995",Unreleased,Unreleased,
Oscar,Flair Software,Titus Software,Unreleased,October 1996,December 1996,
Ossu!! Karatebu,Culture Brain,Culture Brain,"August 26, 1994",Unreleased,Unreleased,
Othello World,Dice,Tsukuda Original,"April 5, 1992",Unreleased,Unreleased,
Otoboke Ninja Colosseum,Mint,Intec,"February 25, 1995",Unreleased,Unreleased,
Otogirisou,Chunsoft,Chunsoft,"March 7, 1992",Unreleased,Unreleased,
Out of This World•Another WorldEU•Outer WorldJP,Delphine Software International,Interplay Entertainment,"November 27, 1992","November 1, 1992",1992,
Out to Lunch,Mindscape,Mindscape,Unreleased,November 1993,September 1993,
Outlander,Mindscape,Mindscape,Unreleased,April 1993,1993,
Ōzumō Spirit,,Takara,"December 11, 1992",Unreleased,Unreleased,
P.T.O.: Pacific Theater of Operations•Teitoku no KetsudanJP,Koei,Koei,"September 24, 1992","September 24, 1992",September 1993,
P.T.O. II: Pacific Theater of Operations•Teitoku no Ketsudan IIJP,Koei,Koei,"February 17, 1995",December 1995,Unreleased,
Pac-Attack,Namco,Namco,Unreleased,October 1993,1993,
Pac-In-Time,Kalisto Entertainment,Namco,"January 3, 1995",January 1995,December 1994,
Pac-Man 2: The New Adventures•Hello! Pac-ManJP,Namco,Namco (JP/NA)Nintendo (EU),"August 26, 1994",September 1994,1994,
Pachi-Slot Kanzen Kouryaku: Universal Shindai Nyuuka Volume 1,,Syscom,"March 7, 1997",Unreleased,Unreleased,
Pachi-Slot Kenkyuu,,Magical Company,"July 15, 1994",Unreleased,Unreleased,
Pachi-Slot Land,I.S.C.,Carrozzeria,"February 25, 1994",Unreleased,Unreleased,
Pachi-Slot Love Story,,Coconuts Japan,"November 19, 1993",Unreleased,Unreleased,
Pachi-Slot Monogatari: Paru Kougyou Special,KAZe,KSS,"October 27, 1995",Unreleased,Unreleased,
Pachi-Slot Monogatari: Universal Special,KAZe,KSS,"July 29, 1994",Unreleased,Unreleased,
Pachi-Slot Shoubushi,Nihon Bussan,Nihon Bussan,"December 23, 1994",Unreleased,Unreleased,
Pachinko Challenger,,Carozzeria,"July 7, 1995",Unreleased,Unreleased,
Pachinko Fan: Shouri Sengen,,Planning Office Wada,"October 15, 1994",Unreleased,Unreleased,
Pachinko Hi Hisshouhou,Jorudan,VAP,"November 18, 1994",Unreleased,Unreleased,
Pachinko Monogatari: Pachi-Slot mo Aru deyo!!,KAZe,KSS,"May 28, 1993",Unreleased,Unreleased,
Pachinko Monogatari 2: Nagoya Shachihoko no Teiou,KAZe,KSS,"January 27, 1995",Unreleased,Unreleased,
Pachinko Renchan Tengoku: Super CR Special,Jorudan,VAP,"May 26, 1995",Unreleased,Unreleased,
Pachinko Tetsujin: Shichiban Shoubu,Graphic Research,Daikoku,"July 7, 1995",Unreleased,Unreleased,
Pachinko Wars,OeRSTED,Coconuts Japan,"July 17, 1992",Unreleased,Unreleased,
Pachinko Wars II,OeRSTED,Coconuts Japan,"December 17, 1993",Unreleased,Unreleased,
Pachiokun Special,Marioette,Coconuts Japan,"December 11, 1992",Unreleased,Unreleased,
Pachiokun Special 2,Marioette,Coconuts Japan,"May 20, 1994",Unreleased,Unreleased,
Pachiokun Special 3,Marioette,Coconuts Japan,"December 1, 1995",Unreleased,Unreleased,
Packy and Marlon,Wave Quest,Raya Systems,Unreleased,June 1995,Unreleased,
The Pagemaster,Probe Entertainment,Fox Interactive,Unreleased,November 1994,May 1995,
Paladin's Quest•Lennus: Kodai Kikai no KiokuJP,Asmik Ace Entertainment,Enix,"November 13, 1992",October 1993,Unreleased,
Panic in Nakayoshi World,Tom Create,Bandai,"November 18, 1994",Unreleased,Unreleased,
Paperboy 2,Eastridge Technology,Mindscape,Unreleased,"November 1, 1991",1992,
Parlor! Mini: Pachinko Jikki Simulation Game,,Nippon Telenet,"April 26, 1996",Unreleased,Unreleased,
Parlor! Mini 2: Pachinko Jikki Simulation Game,,Nippon Telenet,"June 28, 1996",Unreleased,Unreleased,
Parlor! Mini 3: Pachinko Jikki Simulation Game,,Nippon Telenet,"September 27, 1996",Unreleased,Unreleased,
Parlor! Mini 4: Pachinko Jikki Simulation Game,,Nippon Telenet,"November 29, 1996",Unreleased,Unreleased,
Parlor! Mini 5: Pachinko Jikki Simulation Game,,Nippon Telenet,"March 28, 1997",Unreleased,Unreleased,
Parlor! Mini 6: Pachinko Jikki Simulation Game,,Nippon Telenet,"May 30, 1997",Unreleased,Unreleased,
Parlor! Mini 7: Pachinko Jikki Simulation Game,,Nippon Telenet,"August 29, 1997",Unreleased,Unreleased,
Parodius: Non-Sense Fantasy•Parodiusu Da! Shinwa kara OwaraiJP,Konami,Konami,"July 3, 1992",Cancelled,1992,
The Peace Keepers•Rushing Beat ShuraJP,Jaleco,Jaleco,"March 17, 1993","March 17, 1994",Unreleased,
Pebble Beach no Hatou New: Tournament Edition,T&E Soft,T&E Soft,"September 13, 1996",Unreleased,Unreleased,
PGA European Tour,Electronic Arts,Black Pearl Software,Unreleased,September 1996,December 1996,
PGA Tour 96,Electronic Arts,Black Pearl Software,Unreleased,"January 31, 1996",1996,
PGA Tour Golf,Polygames,EA Sports,"July 3, 1992","March 1, 1992",1992,
Phalanx•Phalanx: The Enforce Fighter A-144JP,Kemco,Kemco,"August 7, 1992","October 1, 1992",1992,
Phantom 2040,Viacom New Media,Viacom New Media,Unreleased,June 1995,November 1995,
Picross NP Vol. 1,,Jupiter,"April 1, 1999",Unreleased,Unreleased,
Picross NP Vol. 2,,Jupiter,"June 1, 1999",Unreleased,Unreleased,
Picross NP Vol. 3,,Jupiter,"August 1, 1999",Unreleased,Unreleased,
Picross NP Vol. 4,,Jupiter,"October 1, 1999",Unreleased,Unreleased,
Picross NP Vol. 5,,Jupiter,"December 1, 1999",Unreleased,Unreleased,
Picross NP Vol. 6,,Jupiter,"February 1, 2000",Unreleased,Unreleased,
Picross NP Vol. 7,,Jupiter,"April 1, 2000",Unreleased,Unreleased,
Picross NP Vol. 8,,Jupiter,"June 1, 2000",Unreleased,Unreleased,
Pieces•Jigsaw PartyJP,Hori Electric,Atlus,"July 22, 1994",December 1994,Unreleased,
Pikiinya!,Crea-Tech,ASCII,"January 31, 1997",Unreleased,Unreleased,
Pilotwings,Nintendo,Nintendo,"December 21, 1990","August 23, 1991",1992,
Pinball Dreams•Pinball PinballJP,Spidersoft,Coconuts Japan (JP)GameTek (NA/EU),"August 5, 1994",April 1994,"August 25, 1994",
Pinball Fantasies,Spidersoft,GameTek,Unreleased,February 1995,February 1995,
Pink Goes to Hollywood•Pink PantherJP,Manley & Associates,TecMagik,"April 15, 1994",November 1993,1993,
Pipe Dream,Tose,Bullet-Proof Software,"August 7, 1992",Unreleased,Unreleased,
Pirates of Dark Water,Sunsoft,Sunsoft,Unreleased,May 1994,1994,
Pitfall: The Mayan Adventure•Pitfall: Maya no DaiboukenJP,Redline Games,Activision,"July 14, 1994",November 1994,November 1994,
Pit-Fighter,Eastridge Technology,THQ,Unreleased,"March 1, 1992",1992,
Plok,Software Creations,Activision (JP)Tradewest (NA)Nintendo (EU),"December 10, 1993",September 1993,1993,
Pocky & Rocky•KiKi KaiKai: Nazo no Kuro MantleJP,Natsume,Natsume,"December 22, 1992",June 1993,August 1993,
Pocky & Rocky 2•KiKi KaiKai: TsukiyozoushiJP,Natsume,Natsume (JP/NA)Ocean Software (EU),"June 17, 1994",November 1994,April 1995,
Poko-Nyan! Henpokorin Adventure,,Toho,"December 22, 1994",Unreleased,Unreleased,
Pop'n TwinBee,Konami,Konami (JP)Palcom Software (EU),"March 26, 1993",Unreleased,November 1993,
Pop'n TwinBee: Rainbow Bell Adventures •TwinBee – Rainbow Bell AdventureJP,Konami,Konami (JP)Palcom Software (EU),"January 7, 1994",Cancelled,1994,
Popeye: Ijiwaru Majo Sea Hag no Maki,Technōs Japan,Technōs Japan,"August 12, 1994",Cancelled,Unreleased,
Popful Mail,Falcom,Falcom,"June 10, 1994",Unreleased,Unreleased,
Populous,Bullfrog Productions,Acclaim Entertainment,"December 16, 1990","September 30, 1991",1992,
Populous II: Trials of the Olympian Gods,Bullfrog Productions,Imagineer,"January 22, 1993",Unreleased,1993,
Porky Pig's Haunted Holiday,Phoenix Interactive Entertainment,Acclaim Entertainment / Sunsoft,Unreleased,October 1995,November 1995,
Power Drive,U.S. Gold,Rage Software,Unreleased,Cancelled,"April 27, 1995",
Power Instinct•Gouketsuji IchizokuJP,Atlus,Atlus,"October 14, 1994",December 1994,Unreleased,
Power Lode Runner,Atelier Double,Nintendo,"January 1, 1999",Unreleased,Unreleased,
Power Moves•Power AthleteJP,Kaneko,Kaneko,"November 27, 1992",January 1993,"October 4, 1993",
Power of the Hired,NCS,NCS,"December 22, 1994",Unreleased,Unreleased,
Power Piggs of the Dark Age,Radical Entertainment,Titus Software,Unreleased,May 1996,"September 29, 1996",
Power Rangers Zeo: Battle Racers,Natsume,Bandai,Unreleased,"September 17, 1996",Unreleased,
Power Soukoban,Atelier Double,Nintendo,"June 25, 1999",Unreleased,Unreleased,
Powermonger•Powermonger: Mashou no BouryakuJP,Bullfrog Productions,Imagineer,"March 26, 1993",Unreleased,1993,
Prehistorik Man•P-ManJP,Titus Software,Titus Software,"June 23, 1995",January 1996,"June 27, 1996",
Primal Rage,Bitmasters,Time Warner Interactive,Unreleased,"August 25, 1995",November 1995,
Prince of Persia,Arsys Software,Masaya (JP)Konami (NA/EU),"July 3, 1992","November 1, 1992","November 1, 1992",
