Sengoku Basara: Battle Heroes,Unreleased,Unreleased,"April 9, 2009",Unreleased,Access Games,Capcom
Sengoku Basara: Chronicle Heroes,Unreleased,Unreleased,"July 21, 2011",Unreleased,Access Games,Capcom
Sengoku Cannon: Sengoku Ace Episode III,Unreleased,Unreleased,"July 25, 2005",Unreleased,Psikyo,X-Nauts
Sengoku Efuda Yuugi: Hototogisu Ran,Unreleased,Unreleased,"November 13, 2008",Unreleased,Irem,Irem
Sengoku Efuda Yuugi: Hototogisu Tairan,Unreleased,Unreleased,"September 9, 2010",Unreleased,Irem,Irem
"Sengoku Hime 2 Arashi: Hyakubana, Senran Tatsukaze no Gotoku",Unreleased,Unreleased,"December 2, 2010",Unreleased,Unicorn-A,SystemSoft Alpha
Sengoku Hime 3: Tenka o Kirisaku Hikari to Kage,Unreleased,Unreleased,"March 29, 2012",Unreleased,Unicorn-A,SystemSoft Alpha
"Sengoku Hime 4: Souha Hyakkei, Hana Mamoru Chikai",Unreleased,Unreleased,"January 23, 2014",Unreleased,Unicorn-A,SystemSoft Alpha
Sengoku Hime: Senran ni Mau Otometachi,Unreleased,Unreleased,"November 12, 2009",Unreleased,Yeti,Yeti
Sengoku Musou 3 Z Special,Unreleased,Unreleased,"February 16, 2012",Unreleased,Omega Force,Tecmo Koei
Sengoku Tenka Touitsu,Unreleased,Unreleased,"March 26, 2009",Unreleased,SystemSoft,SystemSoft
Senritsu no Stratus,Unreleased,Unreleased,"October 20, 2011",Unreleased,"NUDE MAKER, Y.K.",Konami
The Sensha,Unreleased,Unreleased,"March 30, 2006",Unreleased,D3Publisher,D3Publisher
Shanghai,Unreleased,Unreleased,"March 23, 2006",Unreleased,SunSoft,SunSoft
"Sharin no Kuni, Himawari no Shoujo",Unreleased,Unreleased,"February 23, 2012",Unreleased,Akabee Soft 2,5pb
Shaun White Snowboarding,"November 16, 2008","November 14, 2008","February 5, 2009","November 13, 2008",Ubisoft Montreal,Ubisoft
Shadow of Destiny,"January 26, 2010",Unreleased,"October 1, 2009",Unreleased,Konami,Konami
Shepherd's Crossing,"May 11, 2010",Unreleased,"May 28, 2009",Unreleased,Success,Graffiti Entertainment
Shichida Shiki Training: Unou Tanren Portable,Unreleased,Unreleased,"August 24, 2006",Unreleased,Interchannel,Interchannel
Shiei no Sona-Nyl Refrain: What a Beautiful Memories,Unreleased,Unreleased,"February 27, 2014",Unreleased,Liar Soft,Liar Soft
Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,Unreleased,Unreleased,"August 19, 2010",Unreleased,Otomate,Idea Factory
Shin Ken to Mahou to Gakuen Mono.: Toki no Gakuen,Unreleased,Unreleased,"July 19, 2012",Unreleased,Zerodiv,Acquire
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,Unreleased,Unreleased,"November 25, 2010",Unreleased,Rain Entertainment,Yeti
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wei-Hen,Unreleased,Unreleased,"October 28, 2010",Unreleased,Rain Entertainment,Yeti
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen,Unreleased,Unreleased,"September 22, 2010",Unreleased,Rain Entertainment,Yeti
Shin Master of Monsters Final EX,Unreleased,Unreleased,"August 19, 2010",Unreleased,SystemSoft,SystemSoft
Shin Megami Tensei: Devil Summoner,Unreleased,Unreleased,"December 22, 2005",Unreleased,INT  Atlus,Atlus
Shin Megami Tensei: Persona,"September 22, 2009","August 11, 2010","April 29, 2009","August 11, 2010",Atlus,Atlus
Shin Megami Tensei: Persona 2 Batsu,Unreleased,Unreleased,"May 17, 2012",Unreleased,Atlus,Atlus
Shin Megami Tensei: Persona 2 Innocent sin,"September 20, 2011","November 4, 2011","April 14, 2011",Unreleased,Atlus,Atlus
Shin Megami Tensei: Persona 3,"July 6, 2010","April 28, 2011","November 1, 2009",Unreleased,Atlus,Atlus
Shin Sangoku Musou 5 Empires,Unreleased,Unreleased,"January 21, 2010",Unreleased,Koei,Koei
Shin Sangoku Musou 5 Special,Unreleased,Unreleased,"October 22, 2009",Unreleased,Omega Force,Koei
Shin Sangoku Musou 6 Special,Unreleased,Unreleased,"August 25, 2011",Unreleased,Omega Force,Koei
Shin Sangoku Musou: Multi Raid 2,Unreleased,Unreleased,"March 11, 2010",Unreleased,Koei,Koei
Shinigami Kagyou: Kaidan Romance,Unreleased,Unreleased,"March 28, 2013",Unreleased,Quinrose,Quinrose
Shinigami Shogyou: Kaidan Romance,Unreleased,Unreleased,"November 14, 2013",Unreleased,Quinrose,Quinrose
Shinigami to Shoujo,Unreleased,Unreleased,"July 28, 2011",Unreleased,Takuyo,Takuyo
Shining Ark,Unreleased,Unreleased,"February 28, 2013",Unreleased,Media Vision,Sega
Shining Blade,Unreleased,Unreleased,"March 15, 2012",Unreleased,Sega,Sega
Shining Hearts,Unreleased,Unreleased,"December 16, 2010",Unreleased,Sega,Sega
Shinkyouku Soukai Polyphonica: 0-4 Wa Full Pack,Unreleased,Unreleased,"June 26, 2008",Unreleased,Visual Arts,Prototype
Shinkyouku Soukai Polyphonica: After School,Unreleased,Unreleased,"February 17, 2011",Unreleased,Visual Arts,Prototype
"Shinobi, Koi Utsutsu",Unreleased,Unreleased,"January 30, 2014",Unreleased,Otomate,Idea Factory
Shinobido: Tales of the Ninja,Unreleased,"February 9, 2007","October 26, 2006",Unreleased,Acquire,Spike
Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,Unreleased,Unreleased,"April 27, 2006",Unreleased,Alfa System,Bandai Namco Games
Shinseiki Evangelion: Battle Orchestra Portable,Unreleased,Unreleased,"July 30, 2009",Unreleased,Headlock,Broccoli
Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable,Unreleased,Unreleased,"June 11, 2009",Unreleased,Headlock,Broccoli
Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable,Unreleased,Unreleased,"April 9, 2009",Unreleased,CyberFront,CyberFront
Shinseiki GPX Cyber Formula VS,Unreleased,Unreleased,"July 10, 2008",Unreleased,Sunrise Interactive,Sunrise Interactive
Shinsouban Clover no Kuni no Alice: Wonderful Twin World,Unreleased,Unreleased,"December 18, 2014",Unreleased,Quinrose,Quinrose
Shinsouban Heart no Kuni no Alice: Wonderful Wonder World,Unreleased,Unreleased,"October 31, 2013",Unreleased,Quinrose,Quinrose
Shirahana no Ori: Hiiro no Kakera 4,Unreleased,Unreleased,"September 20, 2012",Unreleased,Otomate,Idea Factory
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,Unreleased,Unreleased,"September 5, 2013",Unreleased,Otomate,Idea Factory
Shiratsuyu no Kai,Unreleased,Unreleased,"August 1, 2013",Unreleased,Otomate,Idea Factory
Shirogane no Cal to Soukuu no Joou,Unreleased,Unreleased,"October 13, 2011",Unreleased,Kogado Studio,CyberFront
Shirokuma Belles Stars: Happy Holidays!,Unreleased,Unreleased,"July 26, 2012",Unreleased,Boost On,Boost On
The Shogi,Unreleased,Unreleased,"August 5, 2010",Unreleased,Yuki,D3Publisher
Shogi ga Tsuyokunaru: Gekishi - Jouseki Dojo,Unreleased,Unreleased,"August 9, 2007",Unreleased,NCS,NCS
Shogi World Champion: Gekisashi Portable,Unreleased,Unreleased,"April 15, 2010",Unreleased,Mainichi Communications,Mainichi Communications
Shrek Smash n' Crash Racing,"December 12, 2006","February 16, 2007",Unreleased,"March 14, 2007",Torus Games,Activision
Shrek the Third,"June 5, 2007","July 20, 2007",Unreleased,"July 24, 2007",Amaze Entertainment,Activision
Shukufuku no Campanella Portable,Unreleased,Unreleased,"September 30, 2010",Unreleased,Windmill Oasis,Kadokawa
Shutsugeki!! Otometachi no Senjou 2: Ikusabana no Kizuna,Unreleased,Unreleased,"June 30, 2011",Unreleased,SystemSoft,SystemSoft
Shuukan Toro Station,Unreleased,Unreleased,"November 11, 2009",Unreleased,SCEI,SCEI
Sid Meier's Pirates!,"January 22, 2007","March 9, 2007",Unreleased,"March 16, 2007",Full Fat,2K Games
Silent Hill: Origins,"November 6, 2007","November 16, 2007","December 6, 2007","November 30, 2007",Climax Studios,Konami
Silent Hill: Shattered Memories,"January 19, 2010","February 26, 2010","March 25, 2010","April 26, 2010",Climax Studios,Konami
Silverfall,Unreleased,"August 3, 2007",Unreleased,Unreleased,Monte Cristo,Monte Cristo
The Simpsons Game,"November 5, 2007","November 9, 2007",Unreleased,"November 15, 2007",Rebellion Developments,Electronic Arts
The Sims 2,"December 7, 2005","January 13, 2006","February 9, 2006",Unreleased,Maxis,Electronic Arts
The Sims 2: Castaway,"October 22, 2007","November 2, 2007",Unreleased,"November 1, 2007",Maxis,Electronic Arts
The Sims 2: Pets,"December 14, 2006","December 15, 2006","January 18, 2007","December 14, 2006",Maxis,Electronic Arts
Skate Park City,Unreleased,"July 4, 2008",Unreleased,Unreleased,Midas Interactive Entertainment,Midas Interactive Entertainment
Slotter Mania P: Mach Go Go Go III,Unreleased,Unreleased,"January 6, 2011",Unreleased,Dorart,Dorart
Slotter Mania P: SanSan HanaHana & SanSan Oasis,Unreleased,Unreleased,"October 21, 2010",Unreleased,Dorart,Dorart
Slotter Mania P: Tetsuya Shinjuku vs Ueno,Unreleased,Unreleased,"February 18, 2010",Unreleased,Dorart,Dorart
Smart Bomb,"May 10, 2005",Unreleased,"June 16, 2005",Unreleased,Core Design,Eidos Interactive
Smash Court Tennis 3,"July 16, 2007","June 1, 2007","June 21, 2007","May 31, 2007",Namco,Namco Bandai Games
SNK Arcade Classics 0,Unreleased,Unreleased,"April 21, 2011",Unreleased,SNK Playmore,SNK Playmore
SNK Arcade Classics Vol. 1,"May 5, 2008","October 17, 2008","May 21, 2009",Unreleased,SNK Playmore,SNK Playmore
Snoopy vs. the Red Baron,"October 24, 2006",Unreleased,Unreleased,Unreleased,Smart Bomb Interactive,Namco Bandai Games
Snow Bound Land,Unreleased,Unreleased,"November 21, 2013",Unreleased,Design Factory,Idea Factory
Snow Portable,Unreleased,Unreleased,"August 16, 2007",Unreleased,HuneX,Prototype
So-Ra-No-Wo-To: Otome no Gojuusou,Unreleased,Unreleased,"May 27, 2007",Unreleased,Compile Heart,Compile Heart
SOCOM U.S. Navy SEALs: Fireteam Bravo,"November 8, 2005","April 21, 2006",Unreleased,"April 26, 2006",Zipper Interactive,SCEA / SCEE
SOCOM U.S. Navy SEALs: Fireteam Bravo 2,"November 7, 2006","June 15, 2007",Unreleased,"June 27, 2007",Zipper Interactive,SCEA / SCEE
SOCOM U.S. Navy SEALs: Fireteam Bravo 3,"February 16, 2010","February 19, 2010","February 11, 2010","February 25, 2010",Slant Six Games,SCEA / SCEE
SOCOM U.S. Navy SEALs: Tactical Strike,"November 23, 2007","December 7, 2007",Unreleased,"February 28, 2008",Slant Six Games,SCEA / SCEE
Solomon's Ring: Kaze no Shou,Unreleased,Unreleased,"December 20, 2012",Unreleased,PlanPeace,PlanPeace
Sol Trigger,Unreleased,Unreleased,"October 4, 2012",Unreleased,Imageepoch,Imageepoch
Soldier Collection,Unreleased,Unreleased,"September 25, 2008",Unreleased,Hudson Soft,Hudson Soft
Solfege: Sweet Harmony,Unreleased,Unreleased,"December 18, 2008",Unreleased,HuneX,GungHo
Solomon's Ring: Chi no Shou,Unreleased,Unreleased,"June 27, 2013",Unreleased,PlanPeace,PlanPeace
Solomon's Ring: Hi no Shou,Unreleased,Unreleased,"December 20, 2012",Unreleased,PlanPeace,PlanPeace
Solomon's Ring: Mizu no Shou,Unreleased,Unreleased,"April 25, 2013",Unreleased,PlanPeace,PlanPeace
Sonic Rivals,"November 16, 2006","December 1, 2006",Unreleased,"December 7, 2006",Backbone Entertainment,Sega
Sonic Rivals 2,"November 13, 2007","December 7, 2007",Unreleased,"December 6, 2007",Backbone Entertainment,Sega
Sora no Otoshimono: DokiDoki Summer Vacation,Unreleased,Unreleased,"March 25, 2010",Unreleased,Kadokawa,Kadokawa
Sora o Aogite Kumo Takaku Portable,Unreleased,Unreleased,"March 7, 2013",Unreleased,CyberFront,CyberFront
Sorairo Portable,Unreleased,Unreleased,"September 6, 2012",Unreleased,CyberFront,CyberFront
Sorayume Portable,Unreleased,Unreleased,"May 28, 2009",Unreleased,Takuyo,Takuyo
Soreyuke! BurunyanMan Portable,Unreleased,Unreleased,"August 2, 2012",Unreleased,Alchemist,Alchemist
Soukoku no Kusabi: Hiiro no Kakera 3 - Asu e no Tobira,Unreleased,Unreleased,"May 31, 2012",Unreleased,Design Factory,Idea Factory
Soukoku no Kusabi: Hiiro no Kakera 3 Portable,Unreleased,Unreleased,"April 15, 2010",Unreleased,Idea Factory,Idea Factory
Soukyuu no Fafner: Dead Aggressor,Unreleased,Unreleased,"January 27, 2005",Unreleased,Artdink,Bandai
Soulcalibur: Broken Destiny,"September 1, 2009","September 4, 2009","August 27, 2009","September 3, 2009",Namco Bandai Games,Namco Bandai Games
Soul Eater: Battle Resonance,Unreleased,Unreleased,"January 29, 2009",Unreleased,Namco Bandai Games,Namco Bandai Games
Space Invaders Evolution,Unreleased,"November 3, 2006","September 22, 2005",Unreleased,Marvelous Entertainment,Marvelous / Atari / Rising Star
Space Invaders Extreme,"June 17, 2008","July 4, 2008","July 30, 2009",Unreleased,Square Enix,Taito
Space Invaders Pocket,Unreleased,Unreleased,"May 12, 2005",Unreleased,Taito,Taito
Spectral Souls: Resurrection of the Ethereal Empires,"September 26, 2006",Unreleased,"October 27, 2005",Unreleased,Idea Factory,Nippon Ichi Software
Spectral vs. Generation,Unreleased,"March 30, 2007","October 26, 2006",Unreleased,Idea Factory,Idea Factory / Midas
Spelling Challenges and More!,"September 25, 2007",Unreleased,Unreleased,Unreleased,Supersonic Software,Crave Entertainment
Spider-Man 2,"March 24, 2005","September 1, 2005","October 26, 2006",Unreleased,Vicarious Visions,Activision
Spider-Man 3,"October 16, 2007","November 2, 2007",Unreleased,"December 4, 2007",Vicarious Visions,Activision
Spider-Man: Friend or Foe,"October 2, 2007","November 2, 2007",Unreleased,"October 31, 2007",Artificial Mind and Movement,Activision
Spider-Man: Web of Shadows,"October 21, 2008","October 24, 2008",Unreleased,Unreleased,Shaba Games,Activision
Spinout,Unreleased,"March 20, 2008",Unreleased,Unreleased,Icon Games,Ghostlight
Split/Second,"November 16, 2010","November 19, 2010","April 28, 2011",2011,Black Rock Studio,Disney Interactive Studios
SpongeBob SquarePants: The Yellow Avenger,"March 6, 2006","April 13, 2006",Unreleased,Unreleased,Tantalus Media,THQ
SpongeBob's Truth or Square[8],"October 26, 2009","November 13, 2009",Unreleased,Unreleased,Barking Lizards Technologies,THQ
SSX on Tour,"October 11, 2005","October 28, 2005","November 24, 2005",Unreleased,EA Canada,EA Sports BIG
Stacked with Daniel Negreanu,"October 6, 2006",Unreleased,Unreleased,"February 16, 2007",5000 ft,Myelin Media
Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,Unreleased,Unreleased,"March 3, 2011",Unreleased,Crafts & Meister,Bandai Namco Games
Star Ocean: First Departure,"October 21, 2008","October 24, 2008","December 27, 2007","October 24, 2008",Tri-Ace,Square Enix
Star Ocean: Second Evolution,"January 19, 2009","February 13, 2009","April 2, 2008","February 12, 2009",Tri-Ace,Square Enix
Star Soldier,Unreleased,Unreleased,"July 21, 2005",Unreleased,Hudson Soft,Hudson Soft
Star Trek: Tactical Assault,"November 14, 2006","December 1, 2006",Unreleased,"December 7, 2006",Quicksilver Software,Bethesda Softworks
Star Wars: Battlefront II,"October 31, 2005","November 1, 2005","April 6, 2006",Unreleased,Pandemic Studios,LucasArts
Star Wars Battlefront: Elite Squadron,"November 3, 2009","November 6, 2009",Unreleased,"November 12, 2009","Rebellion Developments (PSP), N-Space (DS)",LucasArts
Star Wars Battlefront: Renegade Squadron,"October 9, 2007","October 12, 2007",Unreleased,"October 10, 2007",Rebellion Developments,LucasArts
Star Wars: Lethal Alliance,"December 7, 2006","December 8, 2006",Unreleased,"December 7, 2006",Ubisoft Montreal,Ubisoft
Star Wars: The Clone Wars - Republic Heroes,"October 6, 2009","October 9, 2009",Unreleased,"October 6, 2009",LucasArts,LucasArts
Star Wars: The Force Unleashed,"September 16, 2008","September 19, 2008",Unreleased,"September 17, 2008",Krome Studios,LucasArts
Starry * Sky: After Autumn Portable,Unreleased,Unreleased,"June 27, 2013",Unreleased,honeybee+,honeybee+
Starry * Sky: After Spring Portable,Unreleased,Unreleased,"December 27, 2012",Unreleased,honeybee+,honeybee+
Starry * Sky: After Summer Portable,Unreleased,Unreleased,"March 28, 2013",Unreleased,honeybee+,honeybee+
Starry * Sky: After Winter Portable,Unreleased,Unreleased,"September 26, 2013",Unreleased,honeybee+,honeybee+
Starry * Sky: In Autumn - Portable,Unreleased,Unreleased,"December 22, 2010",Unreleased,honeybee+,Asgard
Starry * Sky: In Spring - Portable,Unreleased,Unreleased,"June 24, 2010",Unreleased,honeybee+,Asgard
Starry * Sky: In Summer - Portable,Unreleased,Unreleased,"September 30, 2010",Unreleased,honeybee+,Asgard
Starry * Sky: In Winter - Portable,Unreleased,Unreleased,"April 28, 2011",Unreleased,honeybee+,Asgard
StateShift,Unreleased,"June 8, 2007",Unreleased,Unreleased,Midas Interactive Entertainment,Midas Interactive Entertainment
Stellar * Theater Portable,Unreleased,Unreleased,"February 28, 2013",Unreleased,CyberFront,CyberFront
Steambot Chronicles: Battle Tournament,"June 30, 2009",Unreleased,"July 10, 2008",Unreleased,Irem,Atlus
Steel Horizon,"July 2, 2007","September 28, 2007",Unreleased,Unreleased,Konami,Konami
Steins;Gate,Unreleased,Unreleased,"June 23, 2011",Unreleased,5pb. / Nitroplus,Kadokawa Shoten
Steins;Gate: Hiyoku Renri no Darling,Unreleased,Unreleased,"April 26, 2012",Unreleased,5pb. / Nitroplus,5pb.
Storm Lover,Unreleased,Unreleased,"August 5, 2010",Unreleased,Vridge,D3Publisher
Storm Lover Kai!!,Unreleased,Unreleased,"June 7, 2012",Unreleased,Vridge,D3Publisher
Storm Lover Natsukoi!!,Unreleased,Unreleased,"August 4, 2011",Unreleased,Vridge,D3Publisher
StormLover 2nd,Unreleased,Unreleased,"June 20, 2013",Unreleased,Vridge,D3Publisher
Street Cricket Champions,Unreleased,"November 10, 2010",Unreleased,Unreleased,Trine Games,SCEA
Street Cricket Champions 2,Unreleased,"September 29, 2012",Unreleased,Unreleased,Trine Games,SCEA
Street Fighter Alpha 3 Max,"February 7, 2006","March 10, 2006","January 19, 2006",2006,Capcom,Capcom
Street Riders,Unreleased,"March 11, 2006",Unreleased,"March 31, 2006",Ubisoft,Ubisoft
Street Supremacy,"February 28, 2006","September 29, 2006","April 21, 2005",Unreleased,Genki,Genki / Konami
StreetKix: Freestyle,"January 7, 2014",Unreleased,Unreleased,Unreleased,Ilusis Interactive Graphics,Hoplite Research
Strike Witches: Hakugin no Tsubasa,Unreleased,Unreleased,"June 28, 2012",Unreleased,CyberFront,CyberFront
Strikers 1945 Plus,"July 30, 2009","July 30, 2009","August 6, 2009",Unreleased,Arc System Works,PM Studios Inc.
Sucre Portable,Unreleased,Unreleased,"September 13, 2012",Unreleased,Giga,CyberFront
Sudoku,Unreleased,Unreleased,"November 16, 2006",Unreleased,Hudson Soft,Hudson Soft
SuGirly Wish Limited,Unreleased,Unreleased,"December 13, 2012",Unreleased,HookSoft,GN Software
Suigetsu Ni Portable,Unreleased,Unreleased,"May 24, 2012",Unreleased,GN Software,GN Software
Suigetsu Portable,Unreleased,Unreleased,"October 30, 2008",Unreleased,F&C,GN Software
Suiheisenma de Nani Mile? Original Flight,Unreleased,Unreleased,"December 20, 2012",Unreleased,Alchemist,Alchemist
Summon Night 3,Unreleased,Unreleased,"October 4, 2012",Unreleased,Namco Bandai Games,Namco Bandai Games
Summon Night 4,Unreleased,Unreleased,"November 15, 2012",Unreleased,Namco Bandai Games,Namco Bandai Games
Summon Night 5,"December 15, 2015",Unreleased,"May 16, 2013",Unreleased,Namco Bandai Games,Namco Bandai Games
Sunday VS Magazine Shuuketsu! Choujou Daikessen,Unreleased,Unreleased,"March 26, 2009",Unreleased,Konami,Konami
Super Collapse 3,"September 18, 2007",Unreleased,Unreleased,Unreleased,GameHouse,MumboJumbo
Super Dangan Ronpa 2: Sayonara Zetsubou Gakuen,Unreleased,Unreleased,"July 26, 2012",Unreleased,Spike Chunsoft,Spike Chunsoft
Super Fruit Fall,Unreleased,"August 10, 2007",Unreleased,Unreleased,Studio 3,Studio 3
Super Fruit Fall Deluxe Edition,Unreleased,"October 2, 2009",Unreleased,Unreleased,Nissimo,Nissimo
Super Hind,Unreleased,"September 9, 2008",Unreleased,Unreleased,Mountain Sheep,V.2 Play
Super Monkey Ball Adventure,"August 29, 2006","June 30, 2006",Unreleased,Unreleased,Traveller's Tales,Sega
Super Pocket Tennis,"December 3, 2009","June 8, 2007","February 23, 2006","January 22, 2009",HuneX,D3Publisher
Super Robot Taisen A Portable,Unreleased,Unreleased,"June 19, 2008",Unreleased,Banpresto,Namco Bandai Games
Super Robot Taisen MX Portable,Unreleased,Unreleased,"December 29, 2005",Unreleased,Banpresto,Banpresto
Super Robot Taisen OE: Operation Extend,Unreleased,Unreleased,"July 18, 2013",Unreleased,sazanami,Namco Bandai Games
Super Robot Taisen OG Saga: Masou Kishin - The Lord of Elemental,Unreleased,Unreleased,"July 25, 2013",Unreleased,Namco Bandai Games,Namco Bandai Games
Super Robot Taisen OG Saga: Masou Kishin II: Revelation of Evil God,Unreleased,Unreleased,"January 12, 2012",Unreleased,Namco Bandai Games,Namco Bandai Games
Super Stardust Portable Star Strike Portable,"December 4, 2008","November 25, 2008","December 18, 2008","November 25, 2008",SCEA,SCEI / SCEA / SCEE
Surf's Up,"May 30, 2007","August 3, 2007",Unreleased,"August 30, 2007",Ubisoft Montreal,Ubisoft
Susume Tactics! Susume! Mamore! Tatakae!,"March 7, 2012",Unreleased,"April 12, 2010",Unreleased,RIZ Inc.,TOSE
Suto*Mani: Strobe * Mania,Unreleased,Unreleased,"November 23, 2011",Unreleased,D3Publisher,D3Publisher
Suzukaze no Melt: Days in the Sanctuary,Unreleased,Unreleased,"August 23, 2012",Unreleased,GungHo,Piacci
Suzumiya Haruhi no Tsuisou,Unreleased,Unreleased,"May 12, 2011",Unreleased,Bandai Namco Games,Bandai Namco Games
Suzumiya Haruhi no Yakusoku,Unreleased,Unreleased,"December 27, 2007",Unreleased,Bandai Namco Games,Bandai Namco Games
Suzumiya Haruhi-Chan no Mahjong,Unreleased,Unreleased,"July 7, 2011",Unreleased,Kadokawa,Kadokawa
Suzunone Seven! Portable,Unreleased,Unreleased,"January 30, 2014",Unreleased,Clochette,Alchemist
SWAT: Target Liberty,"October 16, 2007","October 26, 2007","October 25, 2007",Unreleased,3G Studios,Sierra Entertainment
Sweet Fuse: At Your Side Bakudan * Handan,"August 27, 2013","August 28, 2013","June 14, 2012","August 28, 2013",RIZ Inc.,TOSE
Sword Art Online: Infinity Moment,Unreleased,Unreleased,"March 14, 2013",Unreleased,Namco Bandai Games,Namco Bandai Games
Syphon Filter: Combat Ops,"November 20, 2007","January 24, 2008",Unreleased,Unreleased,Bend Studio,SCEA / SCEE
Syphon Filter: Dark Mirror,"March 14, 2006","September 29, 2006",Unreleased,"September 7, 2006",Bend Studio,SCEA / SCEE
Syphon Filter: Logan's Shadow,"October 2, 2007","November 30, 2007","December 6, 2007",Unreleased,Bend Studio,SCEA / SCEE
T.A.C. Heroes: Big Red One,"April 30, 2013",Unreleased,Unreleased,Unreleased,Storm City Games,Hoplite Research
The Table Game,Unreleased,Unreleased,"December 29, 2005",Unreleased,Yuki,Yuki
Tactics Ogre: Let Us Cling Together,"February 15, 2011","February 25, 2011","November 11, 2010",Unreleased,Square Enix,Square Enix
"Taiheiyou no Arashi: Senkan Yamato, Akatsuki ni Shutsugekisu",Unreleased,Unreleased,"January 31, 2008",Unreleased,SystemSoft,SystemSoft
Taiko no Tatsujin Portable,Unreleased,Unreleased,"August 4, 2005",Unreleased,Namco,Namco
Taiko no Tatsujin Portable 2,Unreleased,Unreleased,"September 7, 2006",Unreleased,Namco,Namco
Taiko no Tatsujin Portable DX,Unreleased,Unreleased,"July 14, 2011",Unreleased,Bandai Namco Games,Bandai Namco Games
Taikou Risshiden IV,Unreleased,Unreleased,"August 31, 2006",Unreleased,Koei,Koei
Taikou Risshiden V,Unreleased,Unreleased,"September 17, 2009",Unreleased,Koei,Koei
Taisen Chess,Unreleased,Unreleased,"August 31, 2010",Unreleased,Best Media,Best Media
Taisen Chinchirorin,Unreleased,Unreleased,"February 3, 2011",Unreleased,Best Media,Best Media
Taisen Gindan Shooting,Unreleased,Unreleased,"January 6, 2011",Unreleased,Best Media,Best Media
Taisen Obake Choice,Unreleased,Unreleased,"July 6, 2011",Unreleased,Best Media,Best Media
Taisen Reversi,Unreleased,Unreleased,"February 19, 2010",Unreleased,Best Media,Best Media
Taisen Sensuikan Sweeper,Unreleased,Unreleased,"February 10, 2011",Unreleased,Best Media,Best Media
Taisen Shogi,Unreleased,Unreleased,"July 28, 2010",Unreleased,Best Media,Best Media
Taisen Youkai Doubt,Unreleased,Unreleased,"January 10, 2012",Unreleased,Best Media,Best Media
Taisho Yakyuu Musume: Otometachi no Seishun Nikki,Unreleased,Unreleased,"October 29, 2009",Unreleased,Suzak,Suzak
Taishou Kitan,Unreleased,Unreleased,"December 19, 2013",Unreleased,Quinrose,Quinrose
Taishou Kitan: Koto no Hazakura,Unreleased,Unreleased,"October 30, 2014",Unreleased,Quinrose,Quinrose
Taishou Mebiusline Portable,Unreleased,Unreleased,"February 27, 2014",Unreleased,dramatic create,dramatic create
Taito Legends Power-Up,"May 17, 2007","October 6, 2006",Unreleased,"November 9, 2006",Empire Oxford,Empire Interactive / Destineer
Taito Memories Pocket,Unreleased,Unreleased,"January 5, 2006",Unreleased,Taito Corporation,Taito Corporation
Takuyo Mix Box: First Anniversary,Unreleased,Unreleased,"July 29, 2010",Unreleased,Takuyo,Takuyo
Tales of Destiny 2,Unreleased,Unreleased,"February 15, 2007",Unreleased,Bandai Namco Games,Bandai Namco Games
Tales of Eternia,Unreleased,"February 10, 2006","March 3, 2005","February 9, 2006",Namco,Namco
Tales of Rebirth,Unreleased,Unreleased,"March 19, 2008",Unreleased,Bandai Namco Games,Bandai Namco Games
Tales of the Heroes: Twin Brave,Unreleased,Unreleased,"February 23, 2012",Unreleased,Namco Bandai Games,Namco Bandai Games
Tales of the World: Radiant Mythology,"July 17, 2007","September 7, 2007","December 21, 2006","September 6, 2007",Alfa System,Namco Bandai Games
Tales of the World: Radiant Mythology 2,Unreleased,Unreleased,"January 29, 2009",Unreleased,Alfa System,Namco Bandai Games
Tales of the World: Radiant Mythology 3,Unreleased,Unreleased,"February 10, 2011",Unreleased,Alfa System,Namco Bandai Games
Tales of VS.,Unreleased,Unreleased,"August 6, 2009",Unreleased,Namco Tales Studio/Matrix Software,Namco Bandai Games
Tales of Phantasia: Full Voice Edition,Unreleased,Unreleased,"March 3, 2005",Unreleased,Namco,Namco
Tales of Phantasia: Narikiri Dungeon X,Unreleased,Unreleased,"August 5, 2010",Unreleased,Bandai Namco Games,Bandai Namco Games
TalkMan Shiki: Shabe Lingual Eikaiwa,Unreleased,Unreleased,"January 18, 2007",Unreleased,SCEI,SCEI
TalkMan Shiki: Shabe Lingual Eikaiwa for Kids!,Unreleased,Unreleased,"June 28, 2007",Unreleased,SCEI,SCEI
Tamayura: Mitama Okuri no Uta,Unreleased,Unreleased,"December 15, 2011",Unreleased,CyberFront,CyberFront
Tantei Jinguuji Saburou: Hai to Diamond,Unreleased,Unreleased,"September 17, 2009",Unreleased,CyberFront,CyberFront
Tantei Opera Milky Holmes,Unreleased,Unreleased,"December 16, 2010",Unreleased,BushiRoad,CyberFront
